,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,76046,Ron,Anderson,Ron Anderson,"Anderson, Ron",R. Anderson,1958-10-15T00:00:00,Fresno State,USA,California-Santa Barbara; Fresno State/USA,6-7,215,9,35,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_ron_anderson,1984,1993,N,Y,Y,1984,2,27
0,201583,Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,1988-05-06T00:00:00,California,USA,California/USA,6-10,240,10,15,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,ryan_anderson,2008,2018,N,Y,Y,2008,1,21
0,1000,Shandon,Anderson,Shandon Anderson,"Anderson, Shandon",S. Anderson,1973-12-31T00:00:00,Georgia,USA,Georgia/USA,6-6,215,9,49,Guard-Forward,Active,1610612752,Knicks,NYK,knicks,New York,shandon_anderson,1996,2005,N,Y,Y,1996,2,54
0,335,Willie,Anderson,Willie Anderson,"Anderson, Willie",W. Anderson,1967-01-08T00:00:00,Georgia,USA,Georgia/USA,6-8,200,8,35,Guard-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,willie_anderson,1988,1996,N,Y,Y,1988,1,10
0,76048,Wally,Anderzunas,Wally Anderzunas,"Anderzunas, Wally",W. Anderzunas,1946-01-11T00:00:00,Creighton,USA,Creighton/USA,6-7,220,0,21,Center,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_wally_anderzunas,1969,1969,N,Y,Y,1969,2,25
0,101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,1986-03-12T00:00:00,Lithuania,Lithuania,Lithuania/Lithuania,7-2,240,1,15,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,2005,2006,Y,Y,Y,2005,2,44
0,76049,Don,Anielak,Don Anielak,"Anielak, Don",D. Anielak,1930-11-01T00:00:00,Missouri State,USA,Southwest Missouri State; Bradley/USA,6-7,190,0,12,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_don_anielak,1954,1954,N,Y,Y,1954,3,26
0,1628387,Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,1998-10-16T00:00:00,California-Los Angeles,USA,UCLA/USA,6-10,250,1,13,Center,Active,1610612754,Pacers,IND,pacers,Indiana,ike_anigbogu,2017,2018,Y,Y,Y,2017,2,47
0,76050,Michael,Ansley,Michael Ansley,"Ansley, Michael",M. Ansley,1967-02-08T00:00:00,Alabama,USA,Alabama/USA,6-7,225,2,54,Forward,Active,1610612753,Magic,ORL,magic,Orlando,HISTADD_michael_ansley,1989,1991,N,Y,Y,1989,2,37
0,1512,Chris,Anstey,Chris Anstey,"Anstey, Chris",C. Anstey,1975-01-01T00:00:00,Australia,USA,Australia/USA,7-0,249,2,22,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,chris_anstey,1997,1999,N,Y,Y,1997,1,18
0,203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,1994-12-06T00:00:00,Greece,Greece,Greece/Greece,6-11,242,5,34,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2018,N,Y,Y,2013,1,15
0,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,1997-11-20T00:00:00,Dayton,Greece,University of Dayton/Greece,6-10,200,0,37,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,kostas_antetokounmpo,2018,2018,Y,N,Y,2018,2,60
0,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,1992-07-18T00:00:00,Greece,Greece, Greece/Greece,,,0,,,Inactive,0,,,,,thanasis_antetokounmpo,2015,2015,Y,Y,Y,2014,2,51
0,2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,6-8,240,15,7,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,carmelo_anthony,2003,2018,N,Y,Y,2003,1,3
0,21,Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,1967-11-15T00:00:00,Nevada-Las Vegas,USA,Portland; Nevada-Las Vegas/USA,6-1,180,10,50,Guard,Active,1610612752,Knicks,NYK,knicks,New York,greg_anthony,1991,2001,N,Y,Y,1991,1,12
0,201202,Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,1982-08-09T00:00:00,Nevada-Las Vegas,Canada,UNLV/Canada,6-9,245,10,30,Center,Active,1610612748,Heat,MIA,heat,Miami,joel_anthony,2007,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203544,Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,1982-07-29T00:00:00,Macedonia,Macedonia,Macedonia,6-11,260,1,6,Forward-Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,pero_antic,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1628384,OG,Anunoby,OG Anunoby,"Anunoby, OG",O. Anunoby,1997-07-17T00:00:00,Indiana,United Kingdom,Indiana/United Kingdom,6-8,232,1,3,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,og_anunoby,2017,2018,N,Y,Y,2017,1,23
0,203951,Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,1992-02-13T00:00:00,Michigan State,USA,Michigan State/USA,,,0,,,Inactive,0,,,,,keith_appling,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,2737,Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,1980-08-12T00:00:00,Brigham Young,Brazil,Brigham Young/Brazil,6-11,270,3,55,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,rafael_araujo,2004,2006,N,Y,Y,2004,1,8
0,76053,Stacey,Arceneaux,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,1936-02-17T00:00:00,Iowa State,USA,Iowa State/USA,6-4,210,0, ,Forward,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,1961,1961,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76054,Nate,Archibald,Nate Archibald,"Archibald, Nate",N. Archibald,1948-09-02T00:00:00,Texas-El Paso,USA,Arizona Western Coll. (J.C.); Texas-El Paso/USA,6-1,150,12,1,Guard,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_nate_archibald,1970,1983,N,Y,Y,1970,2,19
0,2425,Robert,Archibald,Robert Archibald,"Archibald, Robert",R. Archibald,1980-03-29T00:00:00,Illinois,Scotland,Illinois ''02/Scotland,6-11,250,2,34,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,robert_archibald,2002,2003,N,Y,Y,2002,2,31
0,1627853,Ryan,Arcidiacono,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,1994-03-26T00:00:00,Villanova,USA,Villanova/USA,6-3,200,1,51,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,ryan_arcidiacono,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76055,Jim,Ard,Jim Ard,"Ard, Jim",J. Ard,1948-09-19T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,215,3,34,Center,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_ard,1974,1977,N,Y,Y,1970,1,6
0,2240,Gilbert,Arenas,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,1982-01-06T00:00:00,Arizona,USA,Arizona/USA,6-4,215,11,10,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,gilbert_arenas,2001,2011,N,Y,Y,2001,2,30
0,2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,1985-06-30T00:00:00,UCLA,USA,UCLA/USA,6-8,215,14,1,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,trevor_ariza,2004,2018,N,Y,Y,2004,2,43
0,76056,Paul,Arizin,Paul Arizin,"Arizin, Paul",P. Arizin,1928-04-09T00:00:00,Villanova,USA,Villanova/USA,6-4,190,9,11,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_paul_arizin,1950,1961,N,Y,Y,1950,,
0,76057,Joe,Arlauckas,Joe Arlauckas,"Arlauckas, Joe",J. Arlauckas,1965-07-20T00:00:00,Niagara,USA,Niagara/USA,6-9,230,0,53,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_joe_arlauckas,1987,1987,N,Y,Y,1987,4,74
0,769,B.J.,Armstrong,B.J. Armstrong,"Armstrong, B.J.",B. Armstrong,1967-09-09T00:00:00,Iowa,USA,Iowa/USA,6-2,185,10,11,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,b.j._armstrong,1989,1999,N,Y,Y,1989,1,18
0,76061,Bob,Armstrong,Bob Armstrong,"Armstrong, Bob",B. Armstrong,1933-06-17T00:00:00,Michigan State,USA,Michigan State/USA,6-8,220,0,19,Center,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_bob_armstrong,1956,1956,N,Y,Y,1955,,
0,2220,Brandon,Armstrong,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,1980-06-16T00:00:00,Pepperdine,USA,Pepperdine ''01/USA,6-5,185,3,1,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,brandon_armstrong,2001,2003,Y,Y,Y,2001,1,23
0,353,Darrell,Armstrong,Darrell Armstrong,"Armstrong, Darrell",D. Armstrong,1968-06-22T00:00:00,Fayetteville State,USA,Fayetteville State/USA,6-1,180,14,10,Guard,Active,1610612753,Magic,ORL,magic,Orlando,darrell_armstrong,1994,2007,N,Y,Y,Undrafted,Undrafted,Undrafted
0,200756,Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,1984-11-23T00:00:00,Connecticut,USA,Connecticut/USA,6-11,235,5,57,Forward-Center,Active,1610612740,Hornets,NOH,pelicans,New Orleans,hilton_armstrong,2006,2013,Y,Y,Y,2006,1,12
0,76060,Paul,Armstrong,Paul Armstrong,"Armstrong, Paul",P. Armstrong,1918-11-01T00:00:00,Indiana,USA,Indiana/USA,5-11,170,2,3,Guard,Active,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_curly_armstrong,1948,1950,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76059,Tate,Armstrong,Tate Armstrong,"Armstrong, Tate",T. Armstrong,1955-10-05T00:00:00,Duke,USA,Duke/USA,6-3,175,1,14,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,1977,1978,N,Y,Y,1977,1,13
0,76062,Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,1933-12-30T00:00:00,Penn State,USA,Penn State/USA,6-5,220,0,15-18,Forward,Active,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955,1955,N,Y,Y,1955,2,13
0,76063,Jay,Arnette,Jay Arnette,"Arnette, Jay",J. Arnette,1938-12-19T00:00:00,Texas,USA,Texas/USA,6-2,175,2,21,Guard,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_jay_arnette,1963,1965,N,Y,Y,1960,2,9
0,76064,Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,1947-11-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205,0,21-30,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970,1970,N,Y,Y,1969,8,103
0,2306,Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,1979-07-30T00:00:00,Florida International,Puerto Rico,Florida International/Puerto Rico,6-2,200,9,45,Guard,Active,1610612753,Magic,ORL,magic,Orlando,carlos_arroyo,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted
0,201589,Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,1988-03-25T00:00:00,Kansas,USA,Kansas/USA,6-9,235,9,00,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008,2017,N,Y,Y,2008,1,27
0,76065,John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,1947-08-15T00:00:00,Tulane,USA,Tulane/USA,6-4,185,0,12,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969,1969,N,Y,Y,1969,6,73
0,1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,1993-01-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-7,213,1,0,Guard,Active,1610612753,Magic,ORL,magic,Orlando,jamel_artis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,201600,Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,1986-07-04T00:00:00,Turkey,Turkey,Fenerbahce S.K./Turkey,7-0,255,8,3,Center,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,omer_asik,2010,2017,N,Y,Y,2008,2,36
0,355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,1966-02-28T00:00:00,Memphis,USA,Memphis/USA,,,8,,,Inactive,0,,,,,vincent_askew,1987,1997,N,Y,Y,1987,2,39
0,173,Keith,Askins,Keith Askins,"Askins, Keith",K. Askins,1967-12-15T00:00:00,Alabama,USA,Alabama/USA,6-8,215,8,2,Forward-Guard,Active,1610612748,Heat,MIA,heat,Miami,keith_askins,1990,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76068,Don,Asmonga,Don Asmonga,"Asmonga, Don",D. Asmonga,1928-02-15T00:00:00,Alliance,USA,California (PA); Alliance/USA,6-2,185,0,,Guard,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,1953,1953,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76069,Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,1931-09-21T00:00:00,Indiana State,USA,Indiana State/USA,6-2,190,1,7,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_atha,1955,1957,N,Y,Y,1953,,
0,1088,Chucky,Atkins,Chucky Atkins,"Atkins, Chucky",C. Atkins,1974-08-14T00:00:00,South Florida,USA,South Florida/USA,5-11,185,11,17,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,chucky_atkins,1999,2009,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76070,Alvin,Attles,Alvin Attles,"Attles, Alvin",A. Attles,1936-11-07T00:00:00,North Carolina A&T,USA,North Carolina A&T/USA,6-1,175,10,16,Guard,Active,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_alvin_attles,1960,1970,N,Y,Y,1960,5,39
0,76071,Chet,Aubuchon,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,1916-05-08T00:00:00,Michigan State,USA,Michigan State/USA,5-10,137,0,,Guard,Active,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,278,Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,1968-08-01T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,6-8,213,15,2,Forward-Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991,2005,N,Y,Y,1991,1,9
0,201571,D.J.,Augustin,D.J. Augustin,"Augustin, D.J.",D. Augustin,1987-11-10T00:00:00,Texas,USA,Texas/USA,6-0,183,10,14,Guard,Active,1610612753,Magic,ORL,magic,Orlando,d.j._augustin,2008,2018,N,Y,Y,2008,1,9
0,200788,James,Augustine,James Augustine,"Augustine, James",J. Augustine,1984-02-27T00:00:00,Illinois,USA,Illinois/USA,6-10,235,1,40,Forward,Active,1610612753,Magic,ORL,magic,Orlando,james_augustine,2006,2007,Y,Y,Y,2006,2,41
0,1134,Ike,Austin,Ike Austin,"Austin, Ike",I. Austin,1969-08-18T00:00:00,Arizona State,USA,Reedley College; Arizona State/USA,,,8,,,Inactive,0,,,,,ike_austin,1991,2001,N,Y,Y,1991,2,48
0,76073,John,Austin,John Austin,"Austin, John",J. Austin,1944-08-31T00:00:00,Boston College,USA,Boston College/USA,6-0,170,0,34,Guard,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_johnny_austin,1966,1966,N,Y,Y,1966,4,38
0,76074,Ken,Austin,Ken Austin,"Austin, Ken",K. Austin,1961-07-15T00:00:00,Rice,USA,Rice/USA,6-9,205,0,34,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ken_austin,1983,1983,N,Y,Y,1983,5,101
0,138,Anthony,Avent,Anthony Avent,"Avent, Anthony",A. Avent,1969-10-18T00:00:00,Seton Hall,USA,Seton Hall/USA,6-9,240,5,30,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992,1999,N,Y,Y,1991,1,15
0,76076,William,Averitt,William Averitt,"Averitt, William",W. Averitt,1952-07-22T00:00:00,Pepperdine,USA,Pepperdine/USA,6-2,170,1,15,Guard,Active,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_bird_averitt,1976,1977,N,Y,Y,1973,4,55
0,1895,William,Avery,William Avery,"Avery, William",W. Avery,1979-08-08T00:00:00,Duke,USA,Duke ''99/USA,6-2,180,3,30,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,william_avery,1999,2002,N,Y,Y,1999,1,14
0,76078,Dennis,Awtrey,Dennis Awtrey,"Awtrey, Dennis",D. Awtrey,1948-02-22T00:00:00,Santa Clara,USA,Santa Clara/USA,6-10,235,11,20,Center,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_dennis_awtrey,1970,1981,N,Y,Y,1970,3,46
0,202970,Gustavo,Ayon,Gustavo Ayon,"Ayon, Gustavo",G. Ayon,1985-04-01T00:00:00,"Tepic, Mexico",Mexico,Baloncesto Fuenlabrada/Mexico,,,2,,,Inactive,0,,,,,gustavo_ayon,2011,2016,N,Y,Y,Undrafted,Undrafted,Undrafted
0,201965,Jeff,Ayres,Jeff Ayres,"Ayres, Jeff",J. Ayres,1987-04-29T00:00:00,Arizona State,USA,Arizona State/USA,6-9,250,6,19,Forward-Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,jeff_ayres,2009,2015,Y,Y,Y,2009,2,31
0,1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,1998-07-23T00:00:00,Arizona,Bahamas,University of Arizona/Bahamas,7-1,250,0,22,Center,Active,1610612756,Suns,PHX,suns,Phoenix,deandre_ayton,2018,2018,N,Y,Y,2018,1,1
0,101235,Kelenna,Azubuike,Kelenna Azubuike,"Azubuike, Kelenna",K. Azubuike,1983-12-16T00:00:00,Kentucky,England,Kentucky/England,6-5,215,4,4,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,kelenna_azubuike,2006,2011,N,Y,Y,Undrafted,Undrafted,Undrafted
0,203569,Chris,Babb,Chris Babb,"Babb, Chris",C. Babb,1990-02-14T00:00:00,Iowa State, ,Iowa State,6-5,225,2,52,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,chris_babb,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202337,Luke,Babbitt,Luke Babbitt,"Babbitt, Luke",L. Babbitt,1989-06-20T00:00:00,Nevada,USA,Nevada-Reno/USA,6-9,225,7,22,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,luke_babbitt,2010,2017,Y,Y,Y,2010,1,16
0,76079,Milos,Babic,Milos Babic,"Babic, Milos",M. Babic,1968-11-23T00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,7-0,240,1,00,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_milos_babic,1990,1991,N,Y,Y,1990,2,50
0,76080,Johnny,Bach,Johnny Bach,"Bach, Johnny",J. Bach,1924-07-10T00:00:00,Fordham,USA,Fordham; Rochester; Brown/USA,6-2,180,0,17,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_johnny_bach,1948,1948,N,Y,Y,1948,,
0,1628407,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,1995-08-30T00:00:00,Florida State,USA,Florida State/USA,6-7,221,1,7,Guard-Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,dwayne_bacon,2017,2018,Y,Y,Y,2017,2,40
0,76081,Jim,Baechtold,Jim Baechtold,"Baechtold, Jim",J. Baechtold,1927-12-09T00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-4,205,4,10,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_jim_baechtold,1952,1956,N,Y,Y,1952,1,2
0,2053,Dalibor,Bagaric,Dalibor Bagaric,"Bagaric, Dalibor",D. Bagaric,1980-07-02T00:00:00,Croatia,Croatia,Croatia/Croatia,7-1,290,3,11,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,dalibor_bagaric,2000,2002,N,Y,Y,2000,1,24
0,76082,John,Bagley,John Bagley,"Bagley, John",J. Bagley,1960-04-23T00:00:00,Boston College,USA,Boston College/USA,6-0,185,10,5,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_bagley,1982,1993,N,Y,Y,1982,1,12
0,1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,1999-03-14T00:00:00,Duke,USA,Duke University/USA,6-11,234,0,35,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,marvin_bagley_iii,2018,2018,N,Y,Y,2018,1,2
0,76084,Carl,Bailey,Carl Bailey,"Bailey, Carl",C. Bailey,1958-04-23T00:00:00,Tuskegee,USA,Tuskegee/USA,7-0,210,0,21,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_carl_bailey,1981,1981,N,Y,Y,1980,3,66
0,76083,Gus,Bailey,Gus Bailey,"Bailey, Gus",G. Bailey,1951-02-18T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-5,185,4,20,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_gus_bailey,1974,1979,N,Y,Y,1974,2,23
0,76085,James,Bailey,James Bailey,"Bailey, James",J. Bailey,1957-05-21T00:00:00,Rutgers,USA,Rutgers/USA,6-9,220,8,2,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_james_bailey,1979,1987,N,Y,Y,1979,1,6
0,1847,Thurl,Bailey,Thurl Bailey,"Bailey, Thurl",T. Bailey,1961-04-07T00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,247,11,41,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,thurl_bailey,1983,1998,N,Y,Y,1983,1,7
0,1753,Toby,Bailey,Toby Bailey,"Bailey, Toby",T. Bailey,1975-11-19T00:00:00,UCLA,USA,UCLA ''98/USA,6-6,213,2,11,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,toby_bailey,1998,2002,N,Y,Y,1998,2,45
0,203946,Cameron,Bairstow,Cameron Bairstow,"Bairstow, Cameron",C. Bairstow,1990-12-07T00:00:00,New Mexico,Australia,New Mexico/Australia,6-9,250,2,41,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,cameron_bairstow,2014,2015,Y,Y,Y,2014,2,49
1,203946,Cameron,Bairstow,Cameron Bairstow,"Bairstow, Cameron",C. Bairstow,1990-12-07T00:00:00,New Mexico,Australia,New Mexico/Australia,6-9,250,2,41,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,cameron_bairstow,2014,2015,Y,Y,Y,2014,2,49
0,1858,Mark,Baker,Mark Baker,"Baker, Mark",M. Baker,1969-11-11T00:00:00,Ohio State,USA,Ohio State/USA,,,0,,,Inactive,0,,,,,mark_baker,1998,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2486,Maurice,Baker,Maurice Baker,"Baker, Maurice",M. Baker,1979-07-28T00:00:00,Oklahoma State,USA,Oklahoma State '02/USA,,,1,,,Inactive,0,,,,,maurice_baker,2002,2004,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76089,Norm,Baker,Norm Baker,"Baker, Norm",N. Baker,1923-02-17T00:00:00,,USA,No College/USA,6-0,180,0,,Guard,Active,1610610025,Stags,CHS,stags,Chicago,HISTADD_norm_baker,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1627758,Ron,Baker,Ron Baker,"Baker, Ron",R. Baker,1993-03-30T00:00:00,Wichita State,USA,Wichita State/USA,,,2,,,Inactive,0,,,,,ron_baker,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,452,Vin,Baker,Vin Baker,"Baker, Vin",V. Baker,1971-11-23T00:00:00,Hartford,USA,Hartford/USA,6-11,240,12,34,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,vin_baker,1993,2005,N,Y,Y,1993,1,8
0,1627735,Wade,Baldwin IV,Wade Baldwin IV,"Baldwin IV, Wade",W. Baldwin IV,1996-03-29T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,200,2,2,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,wade_baldwin iv,2016,2018,Y,Y,Y,2016,1,17
0,200764,Renaldo,Balkman,Renaldo Balkman,"Balkman, Renaldo",R. Balkman,1984-07-14T00:00:00,South Carolina,USA,South Carolina/USA,,,6,,,Inactive,0,,,,,renaldo_balkman,2006,2011,Y,Y,Y,2006,1,20
0,76090,Cedric,Ball,Cedric Ball,"Ball, Cedric",C. Ball,1968-04-16T00:00:00,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-8,210,0,44,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_cedric_ball,1990,1990,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1628366,Lonzo,Ball,Lonzo Ball,"Ball, Lonzo",L. Ball,1997-10-27T00:00:00,California-Los Angeles,USA,UCLA/USA,6-6,190,1,2,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,lonzo_ball,2017,2018,N,Y,Y,2017,1,2
0,76091,Greg,Ballard,Greg Ballard,"Ballard, Greg",G. Ballard,1955-01-29T00:00:00,Oregon,USA,Shasta Coll. CA (J.C.); Oregon/USA,6-7,215,10,42,Forward,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_greg_ballard,1977,1988,N,Y,Y,1977,1,4
0,76092,Herschel,Baltimore,Herschel Baltimore,"Baltimore, Herschel",H. Baltimore,1921-06-21T00:00:00,Penn State,USA,Penn State/USA,6-4,195,0,,Forward,Active,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_herk_baltimore,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1628964,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,1998-05-12T00:00:00,Texas,USA,University of Texas at Austin/USA,7-0,221,0,5,Center,Active,1610612753,Magic,ORL,magic,Orlando,mohamed_bamba,2018,2018,N,Y,Y,2018,1,6
