,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG,BIRTHDATE,COUNTRY,DISPLAY_FI_LAST,DLEAGUE_FLAG,DRAFT_NUMBER,DRAFT_ROUND,DRAFT_YEAR,FIRST_NAME,HEIGHT,JERSEY,LAST_AFFILIATION,LAST_NAME,NBA_FLAG,POSITION,SCHOOL,SEASON_EXP,WEIGHT
97,335.0,"Anderson, Willie",Willie Anderson,0.0,1988,1996,willie_anderson,0.0,,,,,Y,1967-01-08T00:00:00,USA,W. Anderson,N,10,1,1988,Willie,6-8,35,Georgia/USA,Anderson,Y,Guard-Forward,Georgia,8.0,200
98,76048.0,"Anderzunas, Wally",Wally Anderzunas,0.0,1969,1969,HISTADD_wally_anderzunas,0.0,,,,,Y,1946-01-11T00:00:00,USA,W. Anderzunas,N,25,2,1969,Wally,6-7,21,Creighton/USA,Anderzunas,Y,Center,Creighton,0.0,220
99,101149.0,"Andriuskevicius, Martynas",Martynas Andriuskevicius,0.0,2005,2006,martynas_andriuskevicius,0.0,,,,,Y,1986-03-12T00:00:00,Lithuania,M. Andriuskevicius,Y,44,2,2005,Martynas,7-2,15,Lithuania/Lithuania,Andriuskevicius,Y,Center,Lithuania,1.0,240
100,76049.0,"Anielak, Don",Don Anielak,0.0,1954,1954,HISTADD_don_anielak,0.0,,,,,Y,1930-11-01T00:00:00,USA,D. Anielak,N,26,3,1954,Don,6-7,12,Southwest Missouri State; Bradley/USA,Anielak,Y,Forward,Missouri State,0.0,190
101,1628387.0,"Anigbogu, Ike",Ike Anigbogu,1.0,2017,2018,ike_anigbogu,1610612754.0,Indiana,Pacers,IND,pacers,Y,1998-10-16T00:00:00,USA,I. Anigbogu,Y,47,2,2017,Ike,6-10,13,UCLA/USA,Anigbogu,Y,Center,California-Los Angeles,1.0,250
102,76050.0,"Ansley, Michael",Michael Ansley,0.0,1989,1991,HISTADD_michael_ansley,0.0,,,,,Y,1967-02-08T00:00:00,USA,M. Ansley,N,37,2,1989,Michael,6-7,54,Alabama/USA,Ansley,Y,Forward,Alabama,2.0,225
103,1512.0,"Anstey, Chris",Chris Anstey,0.0,1997,1999,chris_anstey,0.0,,,,,Y,1975-01-01T00:00:00,USA,C. Anstey,N,18,1,1997,Chris,7-0,22,Australia/USA,Anstey,Y,Center,Australia,2.0,249
104,203507.0,"Antetokounmpo, Giannis",Giannis Antetokounmpo,1.0,2013,2018,giannis_antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,bucks,Y,1994-12-06T00:00:00,Greece,G. Antetokounmpo,N,15,1,2013,Giannis,6-11,34,Greece/Greece,Antetokounmpo,Y,Forward,Greece,5.0,242
105,1628961.0,"Antetokounmpo, Kostas",Kostas Antetokounmpo,0.0,2018,2018,kostas_antetokounmpo,0.0,,,,,Y,1997-11-20T00:00:00,Greece,K. Antetokounmpo,Y,60,2,2018,Kostas,6-10,37,University of Dayton/Greece,Antetokounmpo,N,Forward,Dayton,0.0,200
106,203648.0,"Antetokounmpo, Thanasis",Thanasis Antetokounmpo,0.0,2015,2015,thanasis_antetokounmpo,0.0,,,,,Y,1992-07-18T00:00:00,Greece,T. Antetokounmpo,Y,51,2,2014,Thanasis,,, Greece/Greece,Antetokounmpo,Y,,Greece,0.0,
107,2546.0,"Anthony, Carmelo",Carmelo Anthony,1.0,2003,2018,carmelo_anthony,1610612760.0,Oklahoma City,Thunder,OKC,thunder,Y,1984-05-29T00:00:00,USA,C. Anthony,N,3,1,2003,Carmelo,6-8,7,Syracuse/USA,Anthony,Y,Forward,Syracuse,15.0,240
108,21.0,"Anthony, Greg",Greg Anthony,0.0,1991,2001,greg_anthony,0.0,,,,,Y,1967-11-15T00:00:00,USA,G. Anthony,N,12,1,1991,Greg,6-1,50,Portland; Nevada-Las Vegas/USA,Anthony,Y,Guard,Nevada-Las Vegas,10.0,180
109,201202.0,"Anthony, Joel",Joel Anthony,0.0,2007,2016,joel_anthony,0.0,,,,,Y,1982-08-09T00:00:00,Canada,J. Anthony,Y,Undrafted,Undrafted,Undrafted,Joel,6-9,30,UNLV/Canada,Anthony,Y,Center,Nevada-Las Vegas,10.0,245
110,203544.0,"Antic, Pero",Pero Antic,0.0,2013,2014,pero_antic,0.0,,,,,Y,1982-07-29T00:00:00,Macedonia,P. Antic,N,Undrafted,Undrafted,Undrafted,Pero,6-11,6,Macedonia,Antic,Y,Forward-Center,Macedonia,1.0,260
111,1628384.0,"Anunoby, OG",OG Anunoby,1.0,2017,2018,og_anunoby,1610612761.0,Toronto,Raptors,TOR,raptors,Y,1997-07-17T00:00:00,United Kingdom,O. Anunoby,N,23,1,2017,OG,6-8,3,Indiana/United Kingdom,Anunoby,Y,Forward,Indiana,1.0,232
112,203951.0,"Appling, Keith",Keith Appling,0.0,2015,2015,keith_appling,0.0,,,,,Y,1992-02-13T00:00:00,USA,K. Appling,Y,Undrafted,Undrafted,Undrafted,Keith,,,Michigan State/USA,Appling,Y,,Michigan State,0.0,
113,2737.0,"Araujo, Rafael",Rafael Araujo,0.0,2004,2006,rafael_araujo,0.0,,,,,Y,1980-08-12T00:00:00,Brazil,R. Araujo,N,8,1,2004,Rafael,6-11,55,Brigham Young/Brazil,Araujo,Y,Center,Brigham Young,3.0,270
114,76053.0,"Arceneaux, Stacey",Stacey Arceneaux,0.0,1961,1961,HISTADD_stacey_arceneaux,0.0,,,,,Y,1936-02-17T00:00:00,USA,S. Arceneaux,N,Undrafted,Undrafted,Undrafted,Stacey,6-4, ,Iowa State/USA,Arceneaux,Y,Forward,Iowa State,0.0,210
115,76054.0,"Archibald, Nate",Nate Archibald,0.0,1970,1983,HISTADD_nate_archibald,0.0,,,,,Y,1948-09-02T00:00:00,USA,N. Archibald,N,19,2,1970,Nate,6-1,1,Arizona Western Coll. (J.C.); Texas-El Paso/USA,Archibald,Y,Guard,Texas-El Paso,12.0,150
116,2425.0,"Archibald, Robert",Robert Archibald,0.0,2002,2003,robert_archibald,0.0,,,,,Y,1980-03-29T00:00:00,Scotland,R. Archibald,N,31,2,2002,Robert,6-11,34,Illinois ''02/Scotland,Archibald,Y,Forward,Illinois,2.0,250
117,1627853.0,"Arcidiacono, Ryan",Ryan Arcidiacono,1.0,2017,2018,ryan_arcidiacono,1610612741.0,Chicago,Bulls,CHI,bulls,Y,1994-03-26T00:00:00,USA,R. Arcidiacono,Y,Undrafted,Undrafted,Undrafted,Ryan,6-3,51,Villanova/USA,Arcidiacono,Y,Guard,Villanova,1.0,200
118,76055.0,"Ard, Jim",Jim Ard,0.0,1974,1977,HISTADD_jim_ard,0.0,,,,,Y,1948-09-19T00:00:00,USA,J. Ard,N,6,1,1970,Jim,6-9,34,Cincinnati/USA,Ard,Y,Center,Cincinnati,3.0,215
119,2240.0,"Arenas, Gilbert",Gilbert Arenas,0.0,2001,2011,gilbert_arenas,0.0,,,,,Y,1982-01-06T00:00:00,USA,G. Arenas,N,30,2,2001,Gilbert,6-4,10,Arizona/USA,Arenas,Y,Guard,Arizona,11.0,215
120,2772.0,"Ariza, Trevor",Trevor Ariza,1.0,2004,2018,trevor_ariza,1610612745.0,Houston,Rockets,HOU,rockets,Y,1985-06-30T00:00:00,USA,T. Ariza,N,43,2,2004,Trevor,6-8,1,UCLA/USA,Ariza,Y,Forward,UCLA,14.0,215
121,76056.0,"Arizin, Paul",Paul Arizin,0.0,1950,1961,HISTADD_paul_arizin,0.0,,,,,Y,1928-04-09T00:00:00,USA,P. Arizin,N,,,1950,Paul,6-4,11,Villanova/USA,Arizin,Y,Forward,Villanova,9.0,190
122,76057.0,"Arlauckas, Joe",Joe Arlauckas,0.0,1987,1987,HISTADD_joe_arlauckas,0.0,,,,,Y,1965-07-20T00:00:00,USA,J. Arlauckas,N,74,4,1987,Joe,6-9,53,Niagara/USA,Arlauckas,Y,Forward,Niagara,0.0,230
123,769.0,"Armstrong, B.J.",B.J. Armstrong,0.0,1989,1999,b.j._armstrong,0.0,,,,,Y,1967-09-09T00:00:00,USA,B. Armstrong,N,18,1,1989,B.J.,6-2,11,Iowa/USA,Armstrong,Y,Guard,Iowa,10.0,185
124,76061.0,"Armstrong, Bob",Bob Armstrong,0.0,1956,1956,HISTADD_bob_armstrong,0.0,,,,,Y,1933-06-17T00:00:00,USA,B. Armstrong,N,,,1955,Bob,6-8,19,Michigan State/USA,Armstrong,Y,Center,Michigan State,0.0,220
125,2220.0,"Armstrong, Brandon",Brandon Armstrong,0.0,2001,2003,brandon_armstrong,0.0,,,,,Y,1980-06-16T00:00:00,USA,B. Armstrong,Y,23,1,2001,Brandon,6-5,1,Pepperdine ''01/USA,Armstrong,Y,Guard,Pepperdine,3.0,185
126,353.0,"Armstrong, Darrell",Darrell Armstrong,0.0,1994,2007,darrell_armstrong,0.0,,,,,Y,1968-06-22T00:00:00,USA,D. Armstrong,N,Undrafted,Undrafted,Undrafted,Darrell,6-1,10,Fayetteville State/USA,Armstrong,Y,Guard,Fayetteville State,14.0,180
127,200756.0,"Armstrong, Hilton",Hilton Armstrong,0.0,2006,2013,hilton_armstrong,0.0,,,,,Y,1984-11-23T00:00:00,USA,H. Armstrong,Y,12,1,2006,Hilton,6-11,57,Connecticut/USA,Armstrong,Y,Forward-Center,Connecticut,5.0,235
128,76060.0,"Armstrong, Paul",Paul Armstrong,0.0,1948,1950,HISTADD_curly_armstrong,0.0,,,,,Y,1918-11-01T00:00:00,USA,P. Armstrong,N,Undrafted,Undrafted,Undrafted,Paul,5-11,3,Indiana/USA,Armstrong,Y,Guard,Indiana,2.0,170
129,76059.0,"Armstrong, Tate",Tate Armstrong,0.0,1977,1978,HISTADD_tate_armstrong,0.0,,,,,Y,1955-10-05T00:00:00,USA,T. Armstrong,N,13,1,1977,Tate,6-3,14,Duke/USA,Armstrong,Y,Guard,Duke,1.0,175
130,76062.0,"Arnelle, Jesse",Jesse Arnelle,0.0,1955,1955,HISTADD_jesse_arnelle,0.0,,,,,Y,1933-12-30T00:00:00,USA,J. Arnelle,N,13,2,1955,Jesse,6-5,15-18,Penn State/USA,Arnelle,Y,Forward,Penn State,0.0,220
131,76063.0,"Arnette, Jay",Jay Arnette,0.0,1963,1965,HISTADD_jay_arnette,0.0,,,,,Y,1938-12-19T00:00:00,USA,J. Arnette,N,9,2,1960,Jay,6-2,21,Texas/USA,Arnette,Y,Guard,Texas,2.0,175
132,76064.0,"Arnzen, Bob",Bob Arnzen,0.0,1970,1970,HISTADD_bob_arnzen,0.0,,,,,Y,1947-11-03T00:00:00,USA,B. Arnzen,N,103,8,1969,Bob,6-5,21-30,Notre Dame/USA,Arnzen,Y,Forward,Notre Dame,0.0,205
133,2306.0,"Arroyo, Carlos",Carlos Arroyo,0.0,2001,2010,carlos_arroyo,0.0,,,,,Y,1979-07-30T00:00:00,Puerto Rico,C. Arroyo,N,Undrafted,Undrafted,Undrafted,Carlos,6-2,45,Florida International/Puerto Rico,Arroyo,Y,Guard,Florida International,9.0,200
134,201589.0,"Arthur, Darrell",Darrell Arthur,1.0,2008,2017,darrell_arthur,1610612743.0,Denver,Nuggets,DEN,nuggets,Y,1988-03-25T00:00:00,USA,D. Arthur,N,27,1,2008,Darrell,6-9,00,Kansas/USA,Arthur,Y,Forward,Kansas,9.0,235
135,76065.0,"Arthurs, John",John Arthurs,0.0,1969,1969,HISTADD_john_arthurs,0.0,,,,,Y,1947-08-15T00:00:00,USA,J. Arthurs,N,73,6,1969,John,6-4,12,Tulane/USA,Arthurs,Y,Guard,Tulane,0.0,185
136,1628503.0,"Artis, Jamel",Jamel Artis,1.0,2017,2017,jamel_artis,1610612753.0,Orlando,Magic,ORL,magic,Y,1993-01-12T00:00:00,USA,J. Artis,Y,Undrafted,Undrafted,Undrafted,Jamel,6-7,0,Pittsburgh/USA,Artis,Y,Guard,Pittsburgh,1.0,213
137,201600.0,"Asik, Omer",Omer Asik,1.0,2010,2017,omer_asik,1610612741.0,Chicago,Bulls,CHI,bulls,Y,1986-07-04T00:00:00,Turkey,O. Asik,N,36,2,2008,Omer,7-0,3,Fenerbahce S.K./Turkey,Asik,Y,Center,Turkey,8.0,255
138,355.0,"Askew, Vincent",Vincent Askew,0.0,1987,1997,vincent_askew,0.0,,,,,Y,1966-02-28T00:00:00,USA,V. Askew,N,39,2,1987,Vincent,,,Memphis/USA,Askew,Y,,Memphis,8.0,
139,173.0,"Askins, Keith",Keith Askins,0.0,1990,1998,keith_askins,0.0,,,,,Y,1967-12-15T00:00:00,USA,K. Askins,N,Undrafted,Undrafted,Undrafted,Keith,6-8,2,Alabama/USA,Askins,Y,Forward-Guard,Alabama,8.0,215
140,76068.0,"Asmonga, Don",Don Asmonga,0.0,1953,1953,HISTADD_don_asmonga,0.0,,,,,Y,1928-02-15T00:00:00,USA,D. Asmonga,N,Undrafted,Undrafted,Undrafted,Don,6-2,,California (PA); Alliance/USA,Asmonga,Y,Guard,Alliance,0.0,185
141,76069.0,"Atha, Richard",Richard Atha,0.0,1955,1957,HISTADD_dick_atha,0.0,,,,,Y,1931-09-21T00:00:00,USA,R. Atha,N,,,1953,Richard,6-2,7,Indiana State/USA,Atha,Y,Guard,Indiana State,1.0,190
142,1088.0,"Atkins, Chucky",Chucky Atkins,0.0,1999,2009,chucky_atkins,0.0,,,,,Y,1974-08-14T00:00:00,USA,C. Atkins,N,Undrafted,Undrafted,Undrafted,Chucky,5-11,17,South Florida/USA,Atkins,Y,Guard,South Florida,11.0,185
143,76070.0,"Attles, Alvin",Alvin Attles,0.0,1960,1970,HISTADD_alvin_attles,0.0,,,,,Y,1936-11-07T00:00:00,USA,A. Attles,N,39,5,1960,Alvin,6-1,16,North Carolina A&T/USA,Attles,Y,Guard,North Carolina A&T,10.0,175
144,76071.0,"Aubuchon, Chet",Chet Aubuchon,0.0,1946,1946,HISTADD_chet_aubuchon,0.0,,,,,Y,1916-05-08T00:00:00,USA,C. Aubuchon,N,Undrafted,Undrafted,Undrafted,Chet,5-10,,Michigan State/USA,Aubuchon,Y,Guard,Michigan State,0.0,137
145,278.0,"Augmon, Stacey",Stacey Augmon,0.0,1991,2005,stacey_augmon,0.0,,,,,Y,1968-08-01T00:00:00,USA,S. Augmon,N,9,1,1991,Stacey,6-8,2,Nevada-Las Vegas/USA,Augmon,Y,Forward-Guard,Nevada-Las Vegas,15.0,213
146,201571.0,"Augustin, D.J.",D.J. Augustin,1.0,2008,2018,d.j._augustin,1610612753.0,Orlando,Magic,ORL,magic,Y,1987-11-10T00:00:00,USA,D. Augustin,N,9,1,2008,D.J.,6-0,14,Texas/USA,Augustin,Y,Guard,Texas,10.0,183
147,200788.0,"Augustine, James",James Augustine,0.0,2006,2007,james_augustine,0.0,,,,,Y,1984-02-27T00:00:00,USA,J. Augustine,Y,41,2,2006,James,6-10,40,Illinois/USA,Augustine,Y,Forward,Illinois,1.0,235
148,1134.0,"Austin, Ike",Ike Austin,0.0,1991,2001,ike_austin,0.0,,,,,Y,1969-08-18T00:00:00,USA,I. Austin,N,48,2,1991,Ike,,,Reedley College; Arizona State/USA,Austin,Y,,Arizona State,8.0,
149,76073.0,"Austin, John",John Austin,0.0,1966,1966,HISTADD_johnny_austin,0.0,,,,,Y,1944-08-31T00:00:00,USA,J. Austin,N,38,4,1966,John,6-0,34,Boston College/USA,Austin,Y,Guard,Boston College,0.0,170
150,76074.0,"Austin, Ken",Ken Austin,0.0,1983,1983,HISTADD_ken_austin,0.0,,,,,Y,1961-07-15T00:00:00,USA,K. Austin,N,101,5,1983,Ken,6-9,34,Rice/USA,Austin,Y,Forward,Rice,0.0,205
151,138.0,"Avent, Anthony",Anthony Avent,0.0,1992,1999,anthony_avent,0.0,,,,,Y,1969-10-18T00:00:00,USA,A. Avent,N,15,1,1991,Anthony,6-9,30,Seton Hall/USA,Avent,Y,Center,Seton Hall,5.0,240
152,76076.0,"Averitt, William",William Averitt,0.0,1976,1977,HISTADD_bird_averitt,0.0,,,,,Y,1952-07-22T00:00:00,USA,W. Averitt,N,55,4,1973,William,6-2,15,Pepperdine/USA,Averitt,Y,Guard,Pepperdine,1.0,170
153,1895.0,"Avery, William",William Avery,0.0,1999,2002,william_avery,0.0,,,,,Y,1979-08-08T00:00:00,USA,W. Avery,N,14,1,1999,William,6-2,30,Duke ''99/USA,Avery,Y,Guard,Duke,3.0,180
154,76078.0,"Awtrey, Dennis",Dennis Awtrey,0.0,1970,1981,HISTADD_dennis_awtrey,0.0,,,,,Y,1948-02-22T00:00:00,USA,D. Awtrey,N,46,3,1970,Dennis,6-10,20,Santa Clara/USA,Awtrey,Y,Center,Santa Clara,11.0,235
155,202970.0,"Ayon, Gustavo",Gustavo Ayon,0.0,2011,2013,gustavo_ayon,0.0,,,,,Y,1985-04-01T00:00:00,Mexico,G. Ayon,N,Undrafted,Undrafted,Undrafted,Gustavo,,,Baloncesto Fuenlabrada/Mexico,Ayon,Y,,"Tepic, Mexico",2.0,
156,201965.0,"Ayres, Jeff",Jeff Ayres,0.0,2009,2015,jeff_ayres,0.0,,,,,Y,1987-04-29T00:00:00,USA,J. Ayres,Y,31,2,2009,Jeff,6-9,19,Arizona State/USA,Ayres,Y,Forward-Center,Arizona State,6.0,250
157,1629028.0,"Ayton, Deandre",Deandre Ayton,0.0,2018,2018,deandre_ayton,0.0,,,,,Y,1998-07-23T00:00:00,Bahamas,D. Ayton,N,1,1,2018,Deandre,7-1,22,University of Arizona/Bahamas,Ayton,Y,Center,Arizona,0.0,250
158,101235.0,"Azubuike, Kelenna",Kelenna Azubuike,0.0,2006,2011,kelenna_azubuike,0.0,,,,,Y,1983-12-16T00:00:00,England,K. Azubuike,N,Undrafted,Undrafted,Undrafted,Kelenna,6-5,4,Kentucky/England,Azubuike,Y,Guard,Kentucky,4.0,215
159,203569.0,"Babb, Chris",Chris Babb,0.0,2013,2014,chris_babb,0.0,,,,,Y,1990-02-14T00:00:00, ,C. Babb,Y,Undrafted,Undrafted,Undrafted,Chris,6-5,52,Iowa State,Babb,Y,Guard,Iowa State,2.0,225
160,202337.0,"Babbitt, Luke",Luke Babbitt,1.0,2010,2017,luke_babbitt,1610612748.0,Miami,Heat,MIA,heat,Y,1989-06-20T00:00:00,USA,L. Babbitt,Y,16,1,2010,Luke,6-9,22,Nevada-Reno/USA,Babbitt,Y,Forward,Nevada,7.0,225
161,76079.0,"Babic, Milos",Milos Babic,0.0,1990,1991,HISTADD_milos_babic,0.0,,,,,Y,1968-11-23T00:00:00,USA,M. Babic,N,50,2,1990,Milos,7-0,00,Tennessee Tech/USA,Babic,Y,Center,Tennessee Tech,1.0,240
162,76080.0,"Bach, Johnny",Johnny Bach,0.0,1948,1948,HISTADD_johnny_bach,0.0,,,,,Y,1924-07-10T00:00:00,USA,J. Bach,N,,,1948,Johnny,6-2,17,Fordham; Rochester; Brown/USA,Bach,Y,Forward,Fordham,0.0,180
163,1628407.0,"Bacon, Dwayne",Dwayne Bacon,1.0,2017,2018,dwayne_bacon,1610612766.0,Charlotte,Hornets,CHA,hornets,Y,1995-08-30T00:00:00,USA,D. Bacon,Y,40,2,2017,Dwayne,6-7,7,Florida State/USA,Bacon,Y,Guard-Forward,Florida State,1.0,221
164,76081.0,"Baechtold, Jim",Jim Baechtold,0.0,1952,1956,HISTADD_jim_baechtold,0.0,,,,,Y,1927-12-09T00:00:00,USA,J. Baechtold,N,2,1,1952,Jim,6-4,10,Eastern Kentucky/USA,Baechtold,Y,Forward,Eastern Kentucky,4.0,205
165,2053.0,"Bagaric, Dalibor",Dalibor Bagaric,0.0,2000,2002,dalibor_bagaric,0.0,,,,,Y,1980-07-02T00:00:00,Croatia,D. Bagaric,N,24,1,2000,Dalibor,7-1,11,Croatia/Croatia,Bagaric,Y,Center,Croatia,3.0,290
166,76082.0,"Bagley, John",John Bagley,0.0,1982,1993,HISTADD_john_bagley,0.0,,,,,Y,1960-04-23T00:00:00,USA,J. Bagley,N,12,1,1982,John,6-0,5,Boston College/USA,Bagley,Y,Guard,Boston College,10.0,185
167,1628963.0,"Bagley III, Marvin",Marvin Bagley III,0.0,2018,2018,marvin_bagley_iii,0.0,,,,,Y,1999-03-14T00:00:00,USA,M. Bagley III,N,2,1,2018,Marvin,6-11,35,Duke University/USA,Bagley III,Y,Forward,Duke,0.0,234
168,76084.0,"Bailey, Carl",Carl Bailey,0.0,1981,1981,HISTADD_carl_bailey,0.0,,,,,Y,1958-04-23T00:00:00,USA,C. Bailey,N,66,3,1980,Carl,7-0,21,Tuskegee/USA,Bailey,Y,Center,Tuskegee,0.0,210
169,76083.0,"Bailey, Gus",Gus Bailey,0.0,1974,1979,HISTADD_gus_bailey,0.0,,,,,Y,1951-02-18T00:00:00,USA,G. Bailey,N,23,2,1974,Gus,6-5,20,Texas-El Paso/USA,Bailey,Y,Guard,Texas-El Paso,4.0,185
170,76085.0,"Bailey, James",James Bailey,0.0,1979,1987,HISTADD_james_bailey,0.0,,,,,Y,1957-05-21T00:00:00,USA,J. Bailey,N,6,1,1979,James,6-9,2,Rutgers/USA,Bailey,Y,Forward,Rutgers,8.0,220
171,1847.0,"Bailey, Thurl",Thurl Bailey,0.0,1983,1998,thurl_bailey,0.0,,,,,Y,1961-04-07T00:00:00,USA,T. Bailey,N,7,1,1983,Thurl,6-11,41,North Carolina State/USA,Bailey,Y,Forward,North Carolina State,11.0,247
172,1753.0,"Bailey, Toby",Toby Bailey,0.0,1998,2002,toby_bailey,0.0,,,,,Y,1975-11-19T00:00:00,USA,T. Bailey,N,45,2,1998,Toby,6-6,11,UCLA ''98/USA,Bailey,Y,Guard,UCLA,2.0,213
173,203946.0,"Bairstow, Cameron",Cameron Bairstow,0.0,2014,2015,cameron_bairstow,0.0,,,,,Y,1990-12-07T00:00:00,Australia,C. Bairstow,Y,49,2,2014,Cameron,6-9,41,New Mexico/Australia,Bairstow,Y,Forward-Center,New Mexico,2.0,250
174,203946.0,"Bairstow, Cameron",Cameron Bairstow,0.0,2014,2015,cameron_bairstow,0.0,,,,,Y,1990-12-07T00:00:00,Australia,C. Bairstow,Y,49,2,2014,Cameron,6-9,41,New Mexico/Australia,Bairstow,Y,Forward-Center,New Mexico,2.0,250
175,1858.0,"Baker, Mark",Mark Baker,0.0,1998,1998,mark_baker,0.0,,,,,Y,1969-11-11T00:00:00,USA,M. Baker,N,Undrafted,Undrafted,Undrafted,Mark,,,Ohio State/USA,Baker,Y,,Ohio State,0.0,
176,2486.0,"Baker, Maurice",Maurice Baker,0.0,2002,2004,maurice_baker,0.0,,,,,Y,1979-07-28T00:00:00,USA,M. Baker,Y,Undrafted,Undrafted,Undrafted,Maurice,,,Oklahoma State '02/USA,Baker,Y,,Oklahoma State,1.0,
177,76089.0,"Baker, Norm",Norm Baker,0.0,1946,1946,HISTADD_norm_baker,0.0,,,,,Y,1923-02-17T00:00:00,USA,N. Baker,N,Undrafted,Undrafted,Undrafted,Norm,6-0,,No College/USA,Baker,Y,Guard,,0.0,180
178,1627758.0,"Baker, Ron",Ron Baker,1.0,2016,2018,ron_baker,1610612752.0,New York,Knicks,NYK,knicks,Y,1993-03-30T00:00:00,USA,R. Baker,Y,Undrafted,Undrafted,Undrafted,Ron,,,Wichita State/USA,Baker,Y,,Wichita State,2.0,
179,452.0,"Baker, Vin",Vin Baker,0.0,1993,2005,vin_baker,0.0,,,,,Y,1971-11-23T00:00:00,USA,V. Baker,N,8,1,1993,Vin,6-11,34,Hartford/USA,Baker,Y,Forward,Hartford,12.0,240
180,1627735.0,"Baldwin IV, Wade",Wade Baldwin IV,1.0,2016,2018,wade_baldwin iv,1610612757.0,Portland,Trail Blazers,POR,blazers,Y,1996-03-29T00:00:00,USA,W. Baldwin IV,Y,17,1,2016,Wade,6-4,2,Vanderbilt/USA,Baldwin IV,Y,Guard,Vanderbilt,2.0,200
181,200764.0,"Balkman, Renaldo",Renaldo Balkman,0.0,2006,2011,renaldo_balkman,0.0,,,,,Y,1984-07-14T00:00:00,USA,R. Balkman,Y,20,1,2006,Renaldo,,,South Carolina/USA,Balkman,Y,,South Carolina,6.0,
182,76090.0,"Ball, Cedric",Cedric Ball,0.0,1990,1990,HISTADD_cedric_ball,0.0,,,,,Y,1968-04-16T00:00:00,USA,C. Ball,N,Undrafted,Undrafted,Undrafted,Cedric,6-8,44,North Carolina-Charlotte/USA,Ball,Y,Forward,North Carolina-Charlotte,0.0,210
183,1628366.0,"Ball, Lonzo",Lonzo Ball,1.0,2017,2018,lonzo_ball,1610612747.0,Los Angeles,Lakers,LAL,lakers,Y,1997-10-27T00:00:00,USA,L. Ball,N,2,1,2017,Lonzo,6-6,2,UCLA/USA,Ball,Y,Guard,California-Los Angeles,1.0,190
184,76091.0,"Ballard, Greg",Greg Ballard,0.0,1977,1988,HISTADD_greg_ballard,0.0,,,,,Y,1955-01-29T00:00:00,USA,G. Ballard,N,4,1,1977,Greg,6-7,42,Shasta Coll. CA (J.C.); Oregon/USA,Ballard,Y,Forward,Oregon,10.0,215
185,76092.0,"Baltimore, Herschel",Herschel Baltimore,0.0,1946,1946,HISTADD_herk_baltimore,0.0,,,,,Y,1921-06-21T00:00:00,USA,H. Baltimore,N,Undrafted,Undrafted,Undrafted,Herschel,6-4,,Penn State/USA,Baltimore,Y,Forward,Penn State,0.0,195
186,1628964.0,"Bamba, Mo",Mo Bamba,0.0,2018,2018,mohamed_bamba,0.0,,,,,Y,1998-05-12T00:00:00,USA,M. Bamba,N,6,1,2018,Mo,7-0,5,University of Texas at Austin/USA,Bamba,Y,Center,Texas,0.0,221
187,76093.0,"Banks, Gene",Gene Banks,0.0,1981,1986,HISTADD_gene_banks,0.0,,,,,Y,1959-05-15T00:00:00,USA,G. Banks,N,28,2,1981,Gene,6-7,20,Duke/USA,Banks,Y,Forward,Duke,5.0,215
188,2556.0,"Banks, Marcus",Marcus Banks,0.0,2003,2010,marcus_banks,0.0,,,,,Y,1981-11-19T00:00:00,USA,M. Banks,Y,13,1,2003,Marcus,6-2,15,Nevada-Las Vegas/USA,Banks,Y,Guard,Nevada-Las Vegas,8.0,205
189,76094.0,"Bannister, Ken",Ken Bannister,0.0,1984,1990,HISTADD_ken_bannister,0.0,,,,,Y,1960-04-01T00:00:00,USA,K. Bannister,N,156,7,1984,Ken,6-9,51,Trinidad State JC CO; Indiana State; Saint Augusti,Bannister,Y,Forward,Saint Augustine's,4.0,235
190,76095.0,"Bantom, Mike",Mike Bantom,0.0,1973,1981,HISTADD_mike_bantom,0.0,,,,,Y,1951-12-03T00:00:00,USA,M. Bantom,N,8,1,1973,Mike,6-9,42,St. Joseph's (PA)/USA,Bantom,Y,Forward,Saint Joseph's,8.0,200
191,76096.0,"Barber, John",John Barber,0.0,1956,1956,HISTADD_john_barber,0.0,,,,,Y,1927-06-27T00:00:00,USA,J. Barber,N,,,1956,John,6-6,25,Los Angeles State/USA,Barber,Y,Forward,Cal State-Los Angeles,0.0,210
192,2571.0,"Barbosa, Leandro",Leandro Barbosa,0.0,2003,2016,leandro_barbosa,0.0,,,,,Y,1982-11-28T00:00:00,Brazil,L. Barbosa,N,28,1,2003,Leandro,6-3,19,Palmeiras/Brazil,Barbosa,Y,Guard,"Sau Paulo, Brazil",14.0,194
193,76097.0,"Bardo, Stephen",Stephen Bardo,0.0,1991,1995,HISTADD_stephen_bardo,0.0,,,,,Y,1968-04-05T00:00:00,USA,S. Bardo,N,41,2,1990,Stephen,6-5,25,Illinois/USA,Bardo,Y,Guard,Illinois,2.0,190
